#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
chr15	24956316	CG	175	325	33	116	296	33
chr15	24956319	CG	173	327	33	115	279	33
chr15	24956327	CG	180	319	33	115	284	33
chr15	24956340	CG	183	308	33	125	260	33
chr15	24956346	CG	187	302	33	121	255	33
chr15	24956354	CG	167	256	33	113	255	33
chr15	24956366	CG	137	218	33	119	242	33
chr15	24956385	CG	119	236	33	125	249	33
chr15	24956432	CG	190	420	33	114	244	33
chr15	24956444	CG	209	435	33	134	261	33
chr15	24956482	CG	204	403	33	115	259	33
chr15	24956495	CG	212	427	33	124	269	33
chr15	24956541	CG	201	420	33	144	294	33
chr15	24956547	CG	194	429	33	145	301	33
chr15	24956565	CG	174	412	33	153	297	33
chr15	24956571	CG	189	427	33	153	302	33
chr15	24956585	CG	175	439	33	151	324	33
chr15	24956590	CG	190	431	33	156	343	33
chr15	24956605	CG	210	453	33	159	344	33
chr15	24956615	CG	210	466	33	159	325	33
chr15	24956683	CG	185	410	33	153	356	33
chr15	24956692	CG	199	406	33	152	342	33
chr15	24956725	CG	226	452	33	130	311	33
chr15	24956734	CG	231	492	33	134	331	33
chr15	24956767	CG	207	508	33	137	341	33
chr15	24956828	CG	122	251	33	79	176	33
chr15	98865267	CG	58	97	33	60	104	33
chr15	98865375	CG	159	316	33	118	265	33
chr15	98865395	CG	171	336	33	129	266	33
chr15	98865398	CG	171	337	33	129	262	33
chr15	98865407	CG	167	355	33	138	279	33
chr15	98865428	CG	196	385	33	184	327	33
chr15	98865459	CG	199	407	33	184	367	33
chr15	98865462	CG	204	404	33	180	364	33
chr15	98865471	CG	213	409	33	184	366	33
chr15	98865477	CG	205	402	33	183	369	33
chr15	98865485	CG	213	391	33	182	375	33
chr15	98865490	CG	211	398	33	166	359	34
chr15	98865496	CG	212	401	33	148	339	33
chr15	98865503	CG	219	402	33	153	315	33
chr15	98865512	CG	193	422	33	114	311	33
chr15	98865527	CG	224	431	33	138	286	33
chr15	98865537	CG	217	422	33	110	248	33
chr15	98865575	CG	212	419	33	93	209	33
chr15	98865579	CG	215	406	33	95	205	33
chr15	98865660	CG	159	290	33	107	219	33
chr15	98865690	CG	147	311	33	128	266	33
chr15	98865721	CG	156	296	33	122	242	33
chr15	98865723	CG	155	288	33	118	243	33
chr15	98865729	CG	159	289	33	115	242	33
chr15	98865745	CG	148	283	33	115	218	33
chr15	98865772	CG	146	268	33	112	245	33
chr15	98865800	CG	141	286	33	121	266	33
chr15	98865809	CG	149	287	34	114	263	33
chr15	98865904	CG	158	337	33	126	269	33
chr15	98865909	CG	162	341	33	125	272	33
chr15	98865916	CG	158	343	33	124	277	33
chr15	98865942	CG	151	325	33	129	272	33
chr15	98865953	CG	143	318	33	130	287	33
chr15	98865965	CG	115	282	33	138	300	33
chr15	98866005	CG	139	314	33	119	287	33
chr15	98866012	CG	148	309	33	120	291	34
chr15	98866039	CG	132	322	33	119	284	34
chr15	98866044	CG	136	336	33	130	290	33
chr15	98866107	CG	162	373	33	126	326	33
chr15	98866111	CG	164	370	33	131	340	33
chr15	98866115	CG	158	364	33	139	335	33
chr15	98866131	CG	132	351	33	139	360	33
chr15	98866147	CG	127	336	33	153	383	33
chr15	98866149	CG	142	337	33	146	378	33
chr15	98866182	CG	129	274	33	124	342	33
chr15	98866197	CG	119	264	33	121	337	33
chr15	98866206	CG	115	277	33	98	336	33
chr15	98866220	CG	128	274	33	147	369	33
chr15	98866239	CG	119	259	33	171	386	33
chr15	98866242	CG	122	258	33	164	382	33
chr15	98866260	CG	112	243	33	133	335	33
chr15	98866277	CG	98	209	33	122	299	33
chr15	98866319	CG	0	202	33	0	272	33
chr15	98866363	CG	80	161	33	73	169	33
chr15	98866420	CG	47	98	33	57	99	33
chr16	3431712	CG	41	49	33	46	56	33
chr16	3431724	CG	66	69	33	66	74	33
chr16	3431758	CG	98	108	34	87	115	33
chr16	3431785	CG	111	125	33	120	141	33
chr16	3431801	CG	104	132	34	116	165	34
chr16	3431819	CG	124	171	34	143	226	33
chr16	3431833	CG	159	209	34	185	282	33
chr16	3431889	CG	185	322	33	190	402	33
chr16	3431920	CG	162	312	33	196	382	33
chr16	3431926	CG	163	309	33	209	386	33
chr16	3431932	CG	168	324	33	212	392	33
chr16	3431938	CG	183	329	33	235	382	33
chr16	3431945	CG	177	330	33	211	387	33
chr16	3431956	CG	176	336	33	207	377	33
chr16	3431961	CG	183	350	33	215	373	33
chr16	3431970	CG	196	380	33	221	383	33
chr16	3431989	CG	196	363	33	187	338	34
chr16	3431997	CG	204	365	33	181	323	33
chr16	3432009	CG	193	377	33	169	330	34
chr16	3432021	CG	234	377	33	223	357	34
chr16	3432029	CG	193	371	33	185	350	33
chr16	3432074	CG	247	365	33	235	336	33
chr16	3432076	CG	226	375	33	202	321	33
chr16	3432078	CG	243	378	33	207	320	33
chr16	3432110	CG	221	299	33	251	339	33
chr16	3432117	CG	217	292	33	234	328	33
chr16	3432143	CG	166	282	33	181	305	33
chr16	3432164	CG	155	272	33	152	274	33
chr16	3432211	CG	189	268	34	172	249	34
chr16	3432232	CG	175	231	33	157	239	33
chr16	3432284	CG	121	191	33	149	245	33
chr16	3432311	CG	92	134	33	166	230	33
chr16	3432387	CG	63	98	33	92	128	33
chr16	3442724	CG	35	37	33	81	87	34
chr16	3442726	CG	38	39	33	93	96	33
chr16	3442741	CG	40	41	34	96	98	34
chr16	3442754	CG	42	42	34	93	99	33
chr16	3442778	CG	37	37	34	78	92	33
chr16	3442828	CG	26	74	34	55	156	33
chr16	3442978	CG	131	275	34	127	237	33
chr16	3443077	CG	178	309	33	193	341	33
chr16	3443099	CG	170	349	33	179	393	33
chr16	3443113	CG	179	356	33	195	392	33
chr16	3443129	CG	195	368	33	211	412	33
chr16	3443133	CG	153	368	33	160	396	33
chr16	3443136	CG	200	370	33	200	394	33
chr16	3443148	CG	150	349	33	140	362	33
chr16	3443158	CG	186	345	33	171	340	33
chr16	3443183	CG	158	339	33	149	290	33
chr16	3443197	CG	119	353	33	93	247	33
chr16	3443210	CG	107	345	33	89	273	33
chr16	3443245	CG	103	308	33	137	370	33
chr16	3443280	CG	94	269	33	194	397	33
chr16	3443290	CG	130	263	33	227	346	33
chr16	3443312	CG	126	255	33	225	407	33
chr16	3443315	CG	129	259	33	211	412	33
chr16	3443336	CG	76	216	33	196	437	33
chr16	3443342	CG	94	246	33	198	444	33
chr16	3443360	CG	91	275	33	157	414	33
chr16	3443365	CG	118	287	33	173	414	33
chr16	3443367	CG	104	288	33	153	409	33
chr16	3443384	CG	165	326	33	187	405	33
chr16	3443386	CG	148	319	33	184	404	33
chr16	3443412	CG	119	329	33	116	426	33
chr16	3443415	CG	139	327	33	159	429	33
chr16	3443419	CG	155	342	33	161	443	33
chr16	3443423	CG	176	356	33	191	451	33
chr16	3443428	CG	123	345	33	137	440	33
chr16	3443430	CG	121	350	33	123	442	33
chr16	3443433	CG	165	345	33	170	439	33
chr16	3443440	CG	137	350	33	146	426	33
chr16	3443445	CG	158	364	33	142	430	33
chr16	3443465	CG	152	379	33	170	417	33
chr16	3443483	CG	158	369	33	161	394	33
chr16	3443494	CG	118	346	33	118	388	33
chr16	3443504	CG	115	323	33	136	377	33
chr16	3443507	CG	150	327	33	159	368	33
chr16	3443513	CG	110	335	33	113	357	33
chr16	3443518	CG	140	345	33	149	355	33
chr16	3443534	CG	141	326	33	132	327	33
chr16	3443557	CG	123	313	33	118	312	33
chr16	3443568	CG	137	319	33	126	289	33
chr16	3443614	CG	108	311	33	119	286	33
chr16	3443641	CG	133	270	33	132	270	33
chr16	3443681	CG	120	250	33	145	266	33
chr16	3443687	CG	141	278	33	131	266	33
chr16	3443693	CG	150	277	33	143	279	33
chr16	3443705	CG	155	317	33	127	274	33
chr16	3443714	CG	148	314	33	122	252	33
chr16	3443763	CG	163	346	33	106	232	33
chr16	3443774	CG	178	355	33	104	238	33
chr16	3443808	CG	154	357	33	153	306	33
chr16	3443815	CG	127	350	33	133	320	33
chr16	3443826	CG	137	341	33	146	330	33
chr16	3443845	CG	155	341	33	156	323	33
chr16	3443876	CG	166	383	33	153	313	33
chr16	3443907	CG	178	388	33	172	329	33
chr16	3443915	CG	180	392	33	166	327	33
chr16	3443955	CG	175	389	33	166	315	33
chr16	3443968	CG	165	366	33	148	297	33
chr16	3443997	CG	166	340	33	132	252	33
chr16	3444006	CG	109	327	33	96	243	33
chr16	3444015	CG	151	326	33	129	259	33
chr16	3444066	CG	132	282	33	136	298	33
chr16	3444077	CG	136	286	33	144	308	33
chr16	3444094	CG	135	287	33	143	309	33
chr16	3444128	CG	32	267	33	36	287	33
chr16	3444130	CG	100	272	33	112	295	33
chr16	3444152	CG	106	284	33	117	292	33
chr16	3444155	CG	115	286	33	124	279	33
chr16	3444162	CG	93	274	33	100	283	33
chr16	3444169	CG	115	280	33	144	287	33
chr16	3444175	CG	117	278	33	132	283	33
chr16	3444462	CG	91	133	34	35	61	34
chr16	34582240	CG	59	69	33	30	39	33
chr16	34583464	CG	46	49	33	70	89	33
chr16	34583487	CG	56	63	34	84	107	33
chr16	34586797	CG	99	103	33	52	63	33
chr16	34586807	CG	117	139	33	60	79	33
chr16	34586823	CG	110	161	33	61	90	33
chr16	34586833	CG	125	154	33	77	89	33
chr16	34586846	CG	118	131	33	47	58	33
chr16	34586856	CG	80	103	33	42	49	33
chr16	34588056	CG	74	76	33	48	64	33
chr16	34588069	CG	102	114	34	65	83	33
chr16	34588105	CG	71	78	33	63	76	33
chr16	34588118	CG	74	80	33	53	60	33
chr16	34588144	CG	76	97	34	52	75	33
chr16	34588167	CG	78	106	33	62	80	33
chr16	34588177	CG	83	106	33	66	86	33
chr16	34588193	CG	79	96	34	68	80	33
chr16	34588252	CG	79	111	33	68	87	33
chr16	34588291	CG	66	77	33	67	85	33
chr16	34588301	CG	56	67	33	59	63	34
chr16	34588314	CG	58	63	34	40	42	33
chr16	34593270	CG	42	50	33	44	53	33
chr16	46386424	CG	58	71	33	28	33	34
chr16	46390046	CG	44	58	33	29	44	33
chr16	46390316	CG	21	22	34	85	93	33
chr16	46390320	CG	19	19	34	91	98	33
chr16	46390332	CG	20	24	34	81	99	33
chr16	46390365	CG	57	73	34	87	111	33
chr16	46390388	CG	60	67	33	72	81	33
chr16	46390401	CG	42	48	34	52	56	33
chr16	46390480	CG	60	66	33	73	90	33
chr16	46390493	CG	86	91	33	106	119	33
chr16	46390519	CG	96	125	33	115	138	33
chr16	46390523	CG	51	134	33	76	148	33
chr16	46390533	CG	122	148	33	112	153	33
chr16	46390552	CG	104	154	33	99	164	33
chr16	46390611	CG	117	131	33	131	150	33
chr16	46390615	CG	62	124	33	74	140	33
chr16	46390634	CG	115	133	33	135	149	33
chr16	46390644	CG	152	161	33	148	159	34
chr16	46390660	CG	146	176	33	139	165	33
chr16	46390670	CG	160	190	33	133	172	33
chr16	46390683	CG	161	188	33	160	174	33
chr16	46390697	CG	168	188	33	169	191	33
chr16	46390709	CG	137	180	33	150	196	33
chr16	46390742	CG	139	166	33	148	181	33
chr16	46390758	CG	121	141	33	129	147	33
chr16	46390768	CG	107	117	33	125	134	33
chr16	46390784	CG	83	92	33	95	109	33
chr16	46390817	CG	57	65	33	61	67	33
chr16	46394499	CG	37	40	34	60	74	33
chr16	46394513	CG	54	61	34	95	112	33
chr16	46394525	CG	64	72	34	94	115	34
chr16	46394548	CG	47	54	34	73	88	33
chr16	46394662	CG	37	56	34	61	95	34
chr16	46394762	CG	35	35	34	81	93	33
chr16	46394778	CG	50	57	34	93	106	34
chr16	46394809	CG	75	97	33	83	103	33
chr16	46394837	CG	55	64	33	66	80	34
chr16	46394876	CG	72	76	34	88	103	33
chr16	46394886	CG	58	68	33	88	104	33
chr16	46394912	CG	23	29	33	60	73	33
chr16	46394951	CG	35	39	33	64	75	34
chr16	46394961	CG	46	49	34	82	85	33
chr16	46394974	CG	41	50	33	56	67	33
chr16	46398902	CG	83	91	34	34	35	33
chr16	46398928	CG	78	95	33	33	38	33
chr19	53537256	CG	79	136	34	65	131	33
chr19	53537277	CG	117	162	33	90	144	34
chr19	53537286	CG	145	204	33	87	160	33
chr19	53537339	CG	177	283	33	185	334	33
chr19	53537352	CG	181	286	33	202	342	33
chr19	53537368	CG	208	318	33	228	361	33
chr19	53537392	CG	217	334	33	243	366	33
chr19	53537441	CG	211	352	33	197	350	33
chr19	53537445	CG	218	360	33	199	357	33
chr19	53537472	CG	181	332	33	178	345	33
chr19	53537510	CG	161	348	33	160	325	33
chr19	53537520	CG	203	376	33	165	337	33
chr19	53537559	CG	202	439	33	205	399	33
chr19	53537564	CG	207	446	33	211	423	33
chr19	53537570	CG	204	433	33	212	447	33
chr19	53537580	CG	225	436	33	214	440	33
chr19	53537582	CG	218	423	33	217	440	33
chr19	53537606	CG	198	396	33	221	436	33
chr19	53537611	CG	193	383	33	229	453	33
chr19	53537644	CG	179	383	33	230	428	33
chr19	53537647	CG	184	381	33	233	443	33
chr19	53537666	CG	195	412	33	225	445	33
chr19	53537691	CG	179	383	33	213	414	33
chr19	53537694	CG	187	382	33	217	400	33
chr19	53537700	CG	191	379	33	215	370	33
chr19	53537702	CG	195	376	33	213	359	33
chr19	53537728	CG	179	357	33	184	372	33
chr19	53537739	CG	187	370	33	188	379	33
chr19	53537753	CG	199	403	33	177	359	33
chr19	53537759	CG	199	408	33	179	360	33
chr19	53537765	CG	196	410	33	152	339	33
chr19	53537810	CG	252	508	33	144	260	33
chr19	53537816	CG	253	508	33	159	288	33
chr19	53537830	CG	259	516	33	182	321	33
chr19	53537832	CG	256	508	33	184	326	33
chr19	53537852	CG	247	508	33	192	328	33
chr19	53537856	CG	241	505	33	197	342	34
chr19	53537865	CG	244	502	33	191	349	33
chr19	53537889	CG	224	487	33	182	352	33
chr19	53537894	CG	224	480	33	180	349	33
chr19	53537905	CG	236	501	33	194	365	33
chr19	53537909	CG	234	496	33	195	368	33
chr19	53537915	CG	244	513	33	182	359	33
chr19	53537919	CG	235	491	33	183	349	33
chr19	53537937	CG	220	472	33	173	334	33
chr19	53537947	CG	219	472	33	180	350	33
chr19	53537963	CG	192	434	33	169	354	33
chr19	53537973	CG	188	431	33	164	345	33
chr19	53537987	CG	191	451	33	160	345	33
chr19	53537997	CG	207	466	34	155	343	33
chr19	53538002	CG	212	474	33	149	335	33
chr19	53538015	CG	210	474	34	150	315	33
chr19	53538025	CG	228	505	33	144	295	33
chr19	53538049	CG	243	516	33	161	339	33
chr19	53538054	CG	240	521	33	156	341	33
chr19	53538073	CG	242	500	33	155	351	33
chr19	53538075	CG	255	514	33	154	355	33
chr19	53538080	CG	242	510	33	172	375	33
chr19	53538084	CG	239	507	33	164	374	33
chr19	53538093	CG	235	512	33	159	352	33
chr19	53538095	CG	239	514	33	154	356	33
chr19	53538099	CG	231	502	33	148	340	33
chr19	53538105	CG	242	506	33	153	345	33
chr19	53538107	CG	244	498	33	150	339	33
chr19	53538127	CG	233	505	33	167	340	33
chr19	53538133	CG	225	500	33	158	331	33
chr19	53538144	CG	227	474	33	154	315	33
chr19	53538152	CG	227	468	33	162	337	33
chr19	53538162	CG	210	451	33	162	346	33
chr19	53538171	CG	210	427	33	159	342	33
chr19	53538173	CG	202	409	33	158	342	33
chr19	53538176	CG	207	410	33	156	347	33
chr19	53538188	CG	172	398	33	163	363	33
chr19	53538201	CG	182	416	33	174	386	33
chr19	53538209	CG	183	408	33	180	378	33
chr19	53538211	CG	198	415	33	179	387	33
chr19	53538215	CG	201	432	33	181	376	33
chr19	53538227	CG	189	408	33	176	374	33
chr19	53538237	CG	197	423	33	181	375	33
chr19	53538248	CG	211	447	33	191	368	33
chr19	53538250	CG	214	450	33	189	372	33
chr19	53538265	CG	226	456	33	195	361	33
chr19	53538271	CG	221	472	33	186	368	33
chr19	53538282	CG	221	470	33	205	386	33
chr19	53538290	CG	211	442	33	191	377	33
chr19	53538292	CG	217	433	33	193	381	33
chr19	53538309	CG	212	433	33	174	355	33
chr19	53538311	CG	212	425	33	170	356	33
chr19	53538319	CG	217	430	33	170	357	33
chr19	53538329	CG	210	405	33	178	372	33
chr19	53538335	CG	202	407	33	171	359	33
chr19	53538347	CG	202	439	33	168	346	33
chr19	53538353	CG	204	444	33	172	342	33
chr19	53538385	CG	189	420	33	150	326	33
chr19	53538409	CG	164	390	33	138	326	33
chr19	53538437	CG	181	403	33	150	356	33
chr19	53538444	CG	169	393	33	153	351	33
chr19	53538459	CG	186	397	33	157	356	33
chr19	53538462	CG	194	390	33	157	358	33
chr19	53538467	CG	206	414	33	161	350	33
chr19	53538486	CG	212	413	33	163	349	33
chr19	53538495	CG	211	412	33	154	359	33
chr19	53538511	CG	211	414	33	164	366	33
chr19	53538520	CG	216	424	33	155	354	33
chr19	53538524	CG	205	422	33	150	344	33
chr19	53538529	CG	203	423	33	148	334	33
chr19	53538537	CG	200	424	33	149	345	33
chr19	53538546	CG	201	430	33	158	349	33
chr19	53538563	CG	202	456	33	140	306	33
chr19	53538582	CG	207	465	33	147	306	33
chr19	53538593	CG	214	473	33	148	296	33
chr19	53538602	CG	226	483	33	132	289	33
chr19	53538621	CG	253	480	33	171	298	33
chr19	53538693	CG	236	471	33	147	246	33
chr19	53538709	CG	232	414	33	148	253	34
chr19	53538745	CG	205	416	33	135	236	33
chr19	53538769	CG	206	424	33	151	258	33
chr19	53538821	CG	155	320	33	145	264	33
chr19	53538860	CG	258	299	33	254	302	33
chr19	53538884	CG	254	307	33	289	354	33
chr19	53538886	CG	270	308	33	297	359	33
chr19	53538894	CG	212	307	33	231	374	33
chr19	53538900	CG	254	307	33	312	375	33
chr19	53538911	CG	187	297	33	220	343	33
chr19	53538957	CG	114	145	33	109	157	33
chr19	53539009	CG	96	107	33	81	86	33
chr19	53545339	CG	67	67	33	63	70	34
chr19	53545348	CG	76	78	33	72	78	34
chr19	53545401	CG	108	115	34	127	139	34
chr19	53545413	CG	126	127	33	146	159	33
chr19	53545453	CG	165	171	33	183	201	33
chr19	53545495	CG	202	210	33	316	346	33
chr19	53545502	CG	211	223	33	347	369	33
chr19	53545506	CG	220	227	33	357	376	33
chr19	53545533	CG	169	189	33	266	277	33
chr19	53545558	CG	98	117	33	232	252	33
chr19	53545601	CG	78	88	33	175	176	33
chr19	53553664	CG	60	62	33	53	59	33
chr19	53553726	CG	118	135	33	118	149	33
chr19	53553738	CG	117	144	34	139	178	33
chr19	53553755	CG	180	189	34	175	201	33
chr19	53553832	CG	215	327	33	278	423	33
chr19	53553858	CG	183	323	33	223	430	33
chr19	53553896	CG	144	340	33	177	355	33
chr19	53553902	CG	.	.	.	0	380	33
chr19	53553906	CG	182	347	33	190	359	33
chr19	53553954	CG	200	422	33	186	385	33
chr19	53553956	CG	211	415	33	189	385	33
chr19	53553980	CG	184	386	33	185	376	33
chr19	53553992	CG	172	366	33	192	392	33
chr19	53554023	CG	176	354	33	210	398	33
chr19	53554040	CG	187	392	33	204	392	33
chr19	53554071	CG	170	344	33	173	345	33
chr19	53554099	CG	142	305	33	169	368	33
chr19	53554135	CG	188	368	33	178	335	33
chr19	53554161	CG	220	416	33	157	313	33
chr19	53554163	CG	212	404	33	156	309	33
chr19	53554187	CG	220	439	33	180	354	33
chr19	53554190	CG	216	447	33	173	353	33
chr19	53554196	CG	216	464	33	187	360	33
chr19	53554208	CG	203	443	33	170	335	33
chr19	53554242	CG	188	390	33	158	321	33
chr19	53554244	CG	193	411	33	162	320	33
chr19	53554248	CG	196	430	33	149	315	33
chr19	53554250	CG	199	432	33	163	327	33
chr19	53554274	CG	205	426	33	158	328	33
chr19	53554284	CG	217	443	33	161	311	33
chr19	53554286	CG	219	445	34	160	312	33
chr19	53554299	CG	216	453	33	174	324	34
chr19	53554310	CG	202	446	33	174	328	33
chr19	53554318	CG	213	445	33	182	334	33
chr19	53554338	CG	202	452	33	198	363	33
chr19	53554344	CG	204	454	33	184	346	34
chr19	53554361	CG	226	470	33	168	324	33
chr19	53554363	CG	220	462	33	167	335	33
chr19	53554369	CG	232	478	33	176	339	33
chr19	53554378	CG	230	472	33	160	318	33
chr19	53554380	CG	230	478	33	159	319	33
chr19	53554397	CG	246	491	33	185	327	34
chr19	53554417	CG	240	480	33	190	344	33
chr19	53554425	CG	238	482	33	182	348	33
chr19	53554430	CG	236	479	33	180	348	33
chr19	53554449	CG	213	447	33	174	335	33
chr19	53554451	CG	219	444	33	171	339	33
chr19	53554456	CG	221	454	33	169	346	33
chr19	53554460	CG	217	449	33	154	338	33
chr19	53554469	CG	229	454	33	170	340	33
chr19	53554483	CG	224	450	33	181	345	33
chr19	53554489	CG	222	448	33	181	354	33
chr19	53554496	CG	210	437	33	192	351	33
chr19	53554502	CG	245	463	33	193	349	33
chr19	53554504	CG	244	467	33	191	353	33
chr19	53554523	CG	221	452	33	185	340	33
chr19	53554529	CG	217	456	33	191	351	34
chr19	53554540	CG	224	480	33	180	344	33
chr19	53554548	CG	225	474	33	187	350	33
chr19	53554558	CG	208	454	33	174	333	33
chr19	53554567	CG	196	443	33	157	301	33
chr19	53554569	CG	186	427	33	159	310	33
chr19	53554572	CG	193	434	33	162	306	33
chr19	53554585	CG	191	439	33	175	339	33
chr19	53554598	CG	203	425	33	177	346	33
chr19	53554606	CG	218	435	33	169	343	33
chr19	53554612	CG	219	439	33	176	354	33
chr19	53554634	CG	213	434	33	194	399	33
chr19	53554640	CG	213	456	33	189	373	33
chr19	53554645	CG	222	457	33	192	364	33
chr19	53554656	CG	223	446	33	199	368	33
chr19	53554662	CG	222	443	33	204	379	33
chr19	53554668	CG	228	456	33	216	388	33
chr19	53554679	CG	225	449	33	210	379	33
chr19	53554687	CG	233	439	33	208	376	33
chr19	53554689	CG	227	430	33	210	385	33
chr19	53554704	CG	225	410	33	194	373	33
chr19	53554726	CG	227	407	33	164	333	33
chr19	53554732	CG	228	422	33	167	332	33
chr19	53554744	CG	229	412	33	155	317	33
chr19	53554750	CG	232	421	33	153	306	33
chr19	53554778	CG	219	401	33	154	308	33
chr19	53554784	CG	204	396	33	160	323	33
chr19	53554818	CG	207	400	33	169	321	33
chr19	53554831	CG	223	414	33	184	326	33
chr19	53554834	CG	225	432	33	181	331	33
chr19	53554841	CG	225	425	33	179	330	33
chr19	53554856	CG	233	424	33	160	304	33
chr19	53554864	CG	229	417	33	170	303	33
chr19	53554870	CG	228	417	33	154	291	33
chr19	53554892	CG	257	422	33	175	289	33
chr19	53554914	CG	280	444	33	186	282	33
chr19	53554917	CG	261	462	33	174	287	33
chr19	53554926	CG	274	477	33	169	286	33
chr19	53554934	CG	269	490	33	170	276	33
chr19	53554943	CG	268	496	33	159	268	33
chr19	53554972	CG	320	532	33	186	277	33
chr19	53554978	CG	285	543	33	170	272	33
chr19	53554984	CG	284	527	33	161	256	33
chr19	53554990	CG	282	537	33	153	255	33
chr19	53554999	CG	291	538	33	154	257	33
chr19	53555018	CG	371	547	33	179	244	33
chr19	53555094	CG	442	526	33	186	221	33
chr19	53555110	CG	359	400	33	133	155	33
chr19	53555146	CG	113	155	33	109	147	33
chr19	53555170	CG	121	138	33	90	98	33
chr19	53555186	CG	142	158	33	66	71	33
chr19	53555246	CG	282	300	33	63	67	33
chr19	53555262	CG	228	235	33	58	63	33
chr19	53555298	CG	98	102	33	84	85	34
chr19	53555322	CG	95	102	34	52	55	33
chr19	53555338	CG	125	129	33	60	64	33
chr19	53555398	CG	192	198	33	76	80	34
chr19	53555414	CG	178	181	34	112	124	33
chr19	53555450	CG	140	156	33	212	229	33
chr19	53555489	CG	171	174	33	269	280	33
chr19	53555513	CG	175	177	33	326	328	33
chr19	53555515	CG	170	175	33	322	331	33
chr19	53555523	CG	138	153	33	290	311	33
chr19	53555586	CG	105	111	33	140	141	33
chr19	53555620	CG	60	74	33	96	96	33
chr19	53555638	CG	44	50	34	59	59	34
chr19	56837026	CG	39	77	33	26	49	33
chr19	56837125	CG	62	172	33	54	155	34
chr19	56837161	CG	96	292	33	67	211	33
chr19	56837195	CG	69	311	33	67	302	33
chr19	56837320	CG	76	160	33	174	383	33
chr19	56837352	CG	64	164	33	114	363	33
chr19	56837477	CG	39	133	33	82	361	33
chr19	56837540	CG	95	264	33	124	398	33
chr19	56837544	CG	105	284	33	144	407	33
chr19	56837551	CG	95	291	33	120	410	33
